num,tempo_funcao,tempo_usuario,tempo_sistema
10273,5.64e-05,0.970069,0.112094
10274,5.65e-05,0.970188,0.112094
10275,5.65e-05,0.970308,0.112094
10276,5.61e-05,0.97043,0.112094
10277,5.5e-05,0.970547,0.112094
10278,5.62e-05,0.970673,0.112094
10279,5.59e-05,0.97079,0.112094
10280,5.64e-05,0.970916,0.112094
10281,5.71e-05,0.971216,0.112094
10282,5.53e-05,0.971333,0.112094
10283,5.82e-05,0.971466,0.112094
10284,5.7e-05,0.971588,0.112094
10285,5.49e-05,0.971704,0.112094
10286,5.66e-05,0.971826,0.112094
10287,5.66e-05,0.971945,0.112094
10288,5.45e-05,0.972073,0.112094
10289,5.69e-05,0.9722,0.112094
10290,5.65e-05,0.972317,0.112094
10291,5.69e-05,0.97244,0.112094
10292,5.6e-05,0.972557,0.112094
10293,5.62e-05,0.972797,0.112094
10294,5.6e-05,0.972917,0.112094
10295,5.81e-05,0.984423,0.112094
10296,5.58e-05,0.984549,0.112094
10297,5.61e-05,0.984711,0.112094
10298,5.65e-05,0.984831,0.112094
10299,5.64e-05,0.984952,0.112094
10300,5.62e-05,0.985076,0.112094
10301,5.69e-05,0.985195,0.112094
10302,5.64e-05,0.985316,0.112094
10303,5.6e-05,0.985435,0.112094
10304,5.66e-05,0.985557,0.112094
10305,5.66e-05,0.985678,0.112094
10306,5.61e-05,0.985797,0.112094
10307,5.62e-05,0.985917,0.112094
10308,5.67e-05,0.986036,0.112094
10309,5.6e-05,0.986159,0.112094
10310,5.66e-05,0.986278,0.112094
10311,5.66e-05,0.986398,0.112094
10312,5.66e-05,0.986516,0.112094
10313,9.84e-05,0.98668,0.112094
10314,5.6e-05,0.986806,0.112094
10315,5.51e-05,0.986936,0.112094
10316,5.51e-05,0.987068,0.112094
10317,5.67e-05,0.987189,0.112094
10318,5.6e-05,0.987309,0.112094
10319,5.61e-05,0.98743,0.112094
10320,5.86e-05,0.987556,0.112094
10321,5.53e-05,0.98769,0.112094
10322,5.58e-05,0.98781,0.112094
10323,5.67e-05,0.987929,0.112094
10324,5.68e-05,0.988131,0.112094
10325,5.67e-05,0.988252,0.112094
10326,5.66e-05,0.988373,0.112094
10327,5.75e-05,0.988495,0.112094
10328,5.7e-05,0.988616,0.112094
10329,5.66e-05,0.988778,0.112094
10330,5.69e-05,0.988899,0.112094
10331,5.66e-05,0.989023,0.112094
10332,5.67e-05,0.989147,0.112094
10333,5.68e-05,0.98927,0.112094
10334,5.83e-05,0.989395,0.112094
10335,5.88e-05,0.989526,0.112094
10336,5.65e-05,0.98966,0.112094
10337,5.32e-05,0.989781,0.112094
10338,5.3e-05,0.989901,0.112094
10339,5.4e-05,0.990023,0.112094
10340,5.35e-05,0.990139,0.112094
10341,5.38e-05,0.990265,0.112094
10342,5.53e-05,0.990388,0.112094
10343,5.61e-05,0.990506,0.112094
10344,5.6e-05,0.99063,0.112094
10345,5.38e-05,0.990803,0.112094
10346,5.66e-05,1.00025,0.112094
10347,6.23e-05,1.00039,0.112094
10348,6.47e-05,1.00052,0.112094
10349,5.49e-05,1.00064,0.112094
10350,6.11e-05,1.00077,0.112094
10351,6.45e-05,1.0009,0.112094
10352,6.12e-05,1.00102,0.112094
10353,5.47e-05,1.00114,0.112094
10354,5.54e-05,1.00127,0.112094
10355,5.53e-05,1.00143,0.112094
10356,5.7e-05,1.00155,0.112094
10357,5.79e-05,1.00168,0.112094
10358,5.61e-05,1.0018,0.112094
10359,5.94e-05,1.00193,0.112094
10360,5.56e-05,1.00205,0.112094
10361,6.12e-05,1.00218,0.112094
10362,5.6e-05,1.00231,0.112094
10363,5.66e-05,1.00243,0.112094
10364,5.64e-05,1.00255,0.112094
10365,5.83e-05,1.00267,0.112094
10366,5.72e-05,1.00279,0.112094
10367,5.71e-05,1.00291,0.112094
10368,5.78e-05,1.00319,0.112094
10369,9.4e-05,1.00335,0.112094
10370,5.53e-05,1.00347,0.112094
10371,5.75e-05,1.0036,0.112094
10372,5.54e-05,1.00371,0.112094
10373,5.69e-05,1.00384,0.112094
10374,5.63e-05,1.00396,0.112094
10375,5.69e-05,1.00408,0.112094
10376,5.66e-05,1.0042,0.112094
10377,6.13e-05,1.00432,0.112094
10378,5.41e-05,1.00445,0.112094
10379,5.6e-05,1.00457,0.112094
10380,5.63e-05,1.00469,0.112094
10381,5.69e-05,1.00482,0.112094
10382,5.71e-05,1.00494,0.112094
10383,5.63e-05,1.00506,0.112094
10384,5.7e-05,1.00518,0.112094
10385,5.69e-05,1.0053,0.112094
10386,5.7e-05,1.00546,0.112094
10387,5.73e-05,1.00558,0.112094
10388,5.68e-05,1.0057,0.112094
10389,5.71e-05,1.00583,0.112094
10390,5.8e-05,1.00595,0.112094
10391,5.74e-05,1.00607,0.112094
10392,5.69e-05,1.00619,0.112094
10393,5.69e-05,1.00631,0.112094
10394,5.69e-05,1.00643,0.112094
10395,8.13e-05,1.00658,0.112094
10396,5.6401e-05,1.0067,0.112094
10397,5.69e-05,1.00682,0.112094
10398,5.7e-05,1.00694,0.112094
10399,5.74e-05,1.00706,0.112094
10400,5.64e-05,1.00718,0.112094
10401,5.74e-05,1.0073,0.112094
10402,5.69e-05,1.00746,0.112094
10403,5.72e-05,1.00758,0.112094
10404,5.72e-05,1.0077,0.112094
10405,5.69e-05,1.00782,0.112094
10406,5.63e-05,1.00794,0.112094
10407,5.75e-05,1.00806,0.112094
10408,5.73e-05,1.00818,0.112094
10409,5.75e-05,1.0083,0.112094
10410,5.71e-05,1.00842,0.112094
10411,5.63e-05,1.00854,0.112094
10412,5.73e-05,1.00866,0.112094
10413,5.66e-05,1.00879,0.112094
10414,5.7e-05,1.00893,0.112094
10415,5.71e-05,1.00905,0.112094
10416,5.54e-05,1.00917,0.112094
10417,5.81e-05,1.0093,0.112094
10418,5.72e-05,1.00947,0.112094
10419,5.73e-05,1.00959,0.112094
10420,5.65e-05,1.00971,0.112094
10421,5.66e-05,1.00983,0.112094
10422,5.73e-05,1.00996,0.112094
10423,5.7e-05,1.01007,0.112094
10424,5.6e-05,1.0102,0.112094
10425,5.76e-05,1.01032,0.112094
10426,5.78e-05,1.01044,0.112094
10427,5.75e-05,1.01056,0.112094
10428,5.66e-05,1.01068,0.112094
10429,5.58e-05,1.01081,0.112094
10430,5.67e-05,1.01093,0.112094
10431,5.67e-05,1.01105,0.112094
10432,5.74e-05,1.01117,0.112094
10433,5.74e-05,1.01129,0.112094
10434,9.62e-05,1.01145,0.112094
10435,0.0113402,1.02287,0.112094
10436,5.59e-05,1.02324,0.112094
10437,6.19e-05,1.02338,0.112094
10438,5.61e-05,1.02351,0.112094
10439,5.62e-05,1.02364,0.112094
10440,5.8e-05,1.02376,0.112094
10441,6.83e-05,1.02392,0.112094
10442,5.56e-05,1.02404,0.112094
10443,5.82e-05,1.02416,0.112094
10444,5.67e-05,1.02428,0.112094
10445,5.8e-05,1.02441,0.112094
10446,5.59e-05,1.02452,0.112094
10447,5.78e-05,1.02465,0.112094
10448,5.75e-05,1.02477,0.112094
10449,5.8e-05,1.02489,0.112094
10450,5.54e-05,1.02507,0.112094
10451,5.8e-05,1.02519,0.112094
10452,5.74e-05,1.02531,0.112094
10453,5.8e-05,1.02543,0.112094
10454,5.63e-05,1.02555,0.112094
10455,5.84e-05,1.02567,0.112094
10456,5.62e-05,1.02579,0.112094
10457,5.48e-05,1.02592,0.112094
10458,5.36e-05,1.02604,0.112094
10459,5.46e-05,1.02615,0.112094
10460,5.51e-05,1.02627,0.112094
10461,5.48e-05,1.02638,0.112094
10462,5.48e-05,1.0265,0.112094
10463,5.45e-05,1.02662,0.112094
10464,5.45e-05,1.02673,0.112094
10465,5.45e-05,1.02685,0.112094
10466,9.08e-05,1.027,0.112094
10467,5.44e-05,1.02712,0.112094
10468,5.43e-05,1.02724,0.112094
10469,5.61e-05,1.02735,0.112094
10470,5.39e-05,1.02748,0.112094
10471,5.44e-05,1.0276,0.112094
10472,5.45e-05,1.02771,0.112094
10473,5.55e-05,1.02782,0.112094
10474,5.45e-05,1.02794,0.112094
10475,5.21e-05,1.02805,0.112094
10476,5.53e-05,1.02817,0.112094
10477,5.38e-05,1.02828,0.112094
10478,5.52e-05,1.0284,0.112094
10479,5.4e-05,1.02852,0.112094
10480,5.52e-05,1.02863,0.112094
10481,5.47e-05,1.02875,0.112094
10482,5.49e-05,1.02886,0.112094
10483,9.23e-05,1.02903,0.112094
10484,5.43e-05,1.02914,0.112094
10485,5.01e-05,1.03902,0.112094
10486,5.01e-05,1.03913,0.112094
10487,5.04e-05,1.03923,0.112094
10488,5.09e-05,1.03934,0.112094
10489,5.05e-05,1.03944,0.112094
10490,5.06e-05,1.03955,0.112094
10491,5e-05,1.0397,0.112094
10492,4.98e-05,1.0398,0.112094
10493,5.01e-05,1.03991,0.112094
10494,5.02e-05,1.04002,0.112094
10495,4.96e-05,1.04012,0.112094
10496,5.08e-05,1.04023,0.112094
10497,5.04e-05,1.04033,0.112094
10498,5.06e-05,1.04044,0.112094
10499,5.02e-05,1.04054,0.112094
10500,5e-05,1.04065,0.112094
10501,5.03e-05,1.04075,0.112094
10502,4.98e-05,1.04086,0.112094
10503,4.98e-05,1.04096,0.112094
10504,5.1e-05,1.04107,0.112094
10505,5.58e-05,1.04119,0.112094
10506,5.72e-05,1.0413,0.112094
10507,6.12e-05,1.04142,0.112094
10508,5.22e-05,1.04153,0.112094
10509,9.71e-05,1.04168,0.112094
10510,5.15e-05,1.0418,0.112094
10511,5.13e-05,1.04191,0.112094
10512,5.03e-05,1.04202,0.112094
10513,5.28e-05,1.04213,0.112094
10514,5.11e-05,1.04224,0.112094
10515,5.14e-05,1.04235,0.112094
10516,5.25e-05,1.04246,0.112094
10517,6.06e-05,1.04258,0.112094
10518,5.92e-05,1.0427,0.112094
10519,5.65e-05,1.04282,0.112094
10520,5.81e-05,1.04295,0.112094
10521,5.97e-05,1.04321,0.112094
10522,6e-05,1.04333,0.112094
10523,5.38e-05,1.04345,0.112094
10524,5.32e-05,1.04357,0.112094
10525,5.41e-05,1.04375,0.112094
10526,5.34e-05,1.04388,0.112094
10527,4.92e-05,1.044,0.112094
10528,5.31e-05,1.04411,0.112094
10529,5.35e-05,1.04422,0.112094
10530,5.38e-05,1.04433,0.112094
10531,5.44e-05,1.04444,0.112094
10532,5.52e-05,1.04455,0.112094
10533,5.48e-05,1.04467,0.112094
10534,5.45e-05,1.04478,0.112094
10535,5.38e-05,1.0449,0.112094
10536,5.3801e-05,1.04501,0.112094
10537,5.69e-05,1.04525,0.112094
10538,5.39e-05,1.04537,0.112094
10539,5.34e-05,1.0455,0.112094
10540,5.49e-05,1.04561,0.112094
10541,5.41e-05,1.04577,0.112094
10542,5.39e-05,1.04588,0.112094
10543,5.44e-05,1.046,0.112094
10544,5.49e-05,1.04611,0.112094
10545,5.44e-05,1.04623,0.112094
10546,5.46e-05,1.04634,0.112094
10547,5.5e-05,1.04646,0.112094
10548,5.48e-05,1.04667,0.112094
10549,5.49e-05,1.04679,0.112094
10550,5.69e-05,1.04692,0.112094
10551,5.47e-05,1.04703,0.112094
10552,5.48e-05,1.04715,0.112094
10553,5.45e-05,1.04727,0.112094
10554,5.51e-05,1.04739,0.112094
10555,5.54e-05,1.0475,0.112094
10556,5.41e-05,1.04762,0.112094
10557,5.51e-05,1.04777,0.112094
10558,5.51e-05,1.04789,0.112094
10559,5.48e-05,1.048,0.112094
10560,5.46e-05,1.04812,0.112094
10561,5.49e-05,1.04824,0.112094
10562,5.49e-05,1.04835,0.112094
10563,5.51e-05,1.04847,0.112094
10564,5.52e-05,1.04859,0.112094
10565,5.5e-05,1.0487,0.112094
10566,5.46e-05,1.05962,0.112094
10567,5.52e-05,1.05974,0.112094
10568,5.46e-05,1.05985,0.112094
10569,5.51e-05,1.05997,0.112094
10570,5.15e-05,1.06013,0.112094
10571,5.26e-05,1.06025,0.112094
10572,5.42e-05,1.06037,0.112094
10573,5.48e-05,1.06049,0.112094
10574,5.59e-05,1.06061,0.112094
10575,5.5e-05,1.06072,0.112094
10576,5.44e-05,1.06084,0.112094
10577,5.51e-05,1.06095,0.112094
10578,5.59e-05,1.06107,0.112094
10579,5.43e-05,1.06119,0.112094
10580,5.45e-05,1.06131,0.112094
10581,5.49e-05,1.06147,0.112094
10582,5.54e-05,1.06158,0.112094
10583,5.43e-05,1.0617,0.112094
10584,5.56e-05,1.06182,0.112094
10585,5.43e-05,1.06194,0.112094
10586,5.48e-05,1.06206,0.112094
10587,5.16e-05,1.06218,0.112094
10588,5.5e-05,1.06229,0.112094
10589,5.43e-05,1.06241,0.112094
10590,5.45e-05,1.06252,0.112094
10591,5.44e-05,1.06264,0.112094
10592,5.49e-05,1.06275,0.112094
10593,5.46e-05,1.06287,0.112094
10594,0.0002443,1.06318,0.112094
10595,5.46e-05,1.0633,0.112094
10596,5.41e-05,1.06346,0.112094
10597,5.47e-05,1.06357,0.112094
10598,5.45e-05,1.06369,0.112094
10599,5.47e-05,1.0638,0.112094
10600,5.5e-05,1.06392,0.112094
10601,5.5e-05,1.06404,0.112094
10602,5.49e-05,1.06415,0.112094
10603,5.49e-05,1.06427,0.112094
10604,5.48e-05,1.06438,0.112094
10605,5.53e-05,1.0645,0.112094
10606,5.53e-05,1.06461,0.112094
10607,5.58e-05,1.06473,0.112094
10608,5.5e-05,1.06485,0.112094
10609,5.52e-05,1.06496,0.112094
10610,5.47e-05,1.06508,0.112094
10611,5.57e-05,1.0652,0.112094
10612,5.6e-05,1.06532,0.112094
10613,5.43e-05,1.06547,0.112094
10614,5.29e-05,1.06559,0.112094
10615,5.23e-05,1.06571,0.112094
10616,5.2e-05,1.06582,0.112094
10617,5.42e-05,1.06594,0.112094
10618,5.45e-05,1.06607,0.112094
10619,5.48e-05,1.06618,0.112094
10620,5.48e-05,1.0663,0.112094
10621,5.4e-05,1.07569,0.112094
10622,5.53e-05,1.07583,0.112094
10623,5.39e-05,1.07594,0.112094
10624,5.55e-05,1.07607,0.112094
10625,5.51e-05,1.07618,0.112094
10626,9.05e-05,1.07634,0.112094
10627,5.47e-05,1.07646,0.112094
10628,5.54e-05,1.07658,0.112094
10629,5.59e-05,1.07669,0.112094
10630,5.49e-05,1.07681,0.112094
10631,5.51e-05,1.07693,0.112094
10632,5.5e-05,1.07705,0.112094
10633,5.51e-05,1.07716,0.112094
10634,5.41e-05,1.07727,0.112094
10635,5.51e-05,1.07739,0.112094
10636,5.51e-05,1.07751,0.112094
10637,5.61e-05,1.0777,0.112094
10638,5.54e-05,1.07782,0.112094
10639,5.49e-05,1.07794,0.112094
10640,5.16e-05,1.07805,0.112094
10641,5.42e-05,1.07817,0.112094
10642,5.44e-05,1.07828,0.112094
10643,5.52e-05,1.07844,0.112094
10644,5.55e-05,1.07856,0.112094
10645,5.54e-05,1.07868,0.112094
10646,5.48e-05,1.07879,0.112094
10647,5.55e-05,1.07891,0.112094
10648,5.48e-05,1.07902,0.112094
10649,5.54e-05,1.07914,0.112094
10650,5.49e-05,1.07926,0.112094
10651,5.32e-05,1.07938,0.112094
10652,5.44e-05,1.07951,0.112094
10653,5.47e-05,1.07963,0.112094
10654,5.53e-05,1.07974,0.112094
10655,5.54e-05,1.07986,0.112094
10656,5.54e-05,1.07997,0.112094
10657,5.54e-05,1.08009,0.112094
10658,5.53e-05,1.08021,0.112094
10659,0.0001029,1.08037,0.112094
10660,5.52e-05,1.0805,0.112094
10661,5.48e-05,1.08061,0.112094
10662,5.42e-05,1.08073,0.112094
10663,5.56e-05,1.08085,0.112094
10664,5.52e-05,1.08096,0.112094
10665,5.55e-05,1.08108,0.112094
10666,5.56e-05,1.0812,0.112094
10667,5.57e-05,1.08131,0.112094
10668,5.61e-05,1.08143,0.112094
10669,5.48e-05,1.08156,0.112094
10670,5.56e-05,1.08167,0.112094
10671,5.56e-05,1.08179,0.112094
10672,5.51e-05,1.08191,0.112094
10673,5.54e-05,1.08202,0.112094
10674,5.53e-05,1.08214,0.112094
10675,5.59e-05,1.08225,0.112094
10676,9.36e-05,1.08241,0.112094
10677,5.54e-05,1.08253,0.112094
10678,5.43e-05,1.08265,0.112094
10679,5.22e-05,1.08277,0.112094
10680,5.55e-05,1.08288,0.112094
10681,0.0001871,1.08313,0.112094
10682,5.52e-05,1.08326,0.112094
10683,5.5001e-05,1.08337,0.112094
10684,5.77e-05,1.08349,0.112094
10685,5.73e-05,1.08361,0.112094
10686,5.47e-05,1.08372,0.112094
10687,5.84e-05,1.08384,0.112094
10688,5.92e-05,1.08395,0.112094
10689,6.35e-05,1.08407,0.112094
10690,5.86e-05,1.08419,0.112094
10691,6.27e-05,1.08431,0.112094
10692,6.55e-05,1.08449,0.112094
10693,6.44e-05,1.08461,0.112094
10694,5.41e-05,1.08473,0.112094
10695,5.6e-05,1.08484,0.112094
10696,5.75e-05,1.08496,0.112094
10697,5.52e-05,1.08507,0.112094
10698,5.6e-05,1.08519,0.112094
10699,5.51e-05,1.0853,0.112094
10700,5.61e-05,1.08542,0.112094
10701,6.08e-05,1.08553,0.112094
10702,6.07e-05,1.08565,0.112094
10703,5.28e-05,1.08576,0.112094
10704,6.15e-05,1.08588,0.112094
10705,6.17e-05,1.086,0.112094
10706,5.58e-05,1.08612,0.112094
10707,5.67e-05,1.08623,0.112094
10708,5.64e-05,1.08635,0.112094
10709,5.62e-05,1.08652,0.112094
10710,5.5e-05,1.08663,0.112094
10711,5.6e-05,1.08675,0.112094
10712,5.56e-05,1.08686,0.112094
10713,5.55e-05,1.08698,0.112094
10714,6.08e-05,1.08709,0.112094
10715,5.59e-05,1.08721,0.112094
10716,5.51e-05,1.08732,0.112094
10717,5.68e-05,1.08744,0.112094
10718,5.68e-05,1.08755,0.112094
10719,5.57e-05,1.08767,0.112094
10720,5.17e-05,1.08778,0.112094
10721,5.68e-05,1.08789,0.112094
10722,5.59e-05,1.09628,0.112094
10723,5.77e-05,1.0964,0.112094
10724,5.65e-05,1.09652,0.112094
10725,5.47e-05,1.09664,0.112094
10726,5.46e-05,1.09675,0.112094
10727,5.62e-05,1.09687,0.112094
10728,5.71e-05,1.09698,0.112094
10729,5.53e-05,1.09709,0.112094
10730,5.05e-05,1.09721,0.112094
10731,5.65e-05,1.09732,0.112094
10732,5.5e-05,1.09745,0.112094
10733,5.5e-05,1.09756,0.112094
10734,5.57e-05,1.09768,0.112094
10735,5.57e-05,1.0978,0.112094
10736,5.53e-05,1.09791,0.112094
10737,5.48e-05,1.09808,0.112094
10738,5.57e-05,1.0982,0.112094
10739,5.6e-05,1.09831,0.112094
10740,5.23e-05,1.09844,0.112094
10741,5.23e-05,1.09855,0.112094
10742,5.44e-05,1.09867,0.112094
10743,5.74e-05,1.09879,0.112094
10744,5.18e-05,1.09892,0.112094
10745,5.62e-05,1.09903,0.112094
10746,5.49e-05,1.09915,0.112094
10747,5.64e-05,1.09927,0.112094
10748,5.47e-05,1.09938,0.112094
10749,5.68e-05,1.0995,0.112094
10750,5.48e-05,1.09962,0.112094
10751,5.55e-05,1.09973,0.112094
10752,5.47e-05,1.09985,0.112094
10753,5.62e-05,1.09997,0.112094
10754,5.44e-05,1.10013,0.112094
10755,5.62e-05,1.10025,0.112094
10756,5.47e-05,1.10037,0.112094
10757,5.65e-05,1.10048,0.112094
10758,5.17e-05,1.10059,0.112094
10759,5.52e-05,1.10071,0.112094
10760,5.54e-05,1.10083,0.112094
10761,5.61e-05,1.10096,0.112094
10762,5.55e-05,1.10108,0.112094
10763,5.64e-05,1.1012,0.112094
10764,5.78e-05,1.10132,0.112094
10765,5.67e-05,1.10144,0.112094
10766,5.59e-05,1.10156,0.112094
10767,0.0103268,1.11195,0.112094
10768,8.98e-05,1.11214,0.112094
10769,5.75e-05,1.11226,0.112094
10770,5.2e-05,1.11237,0.112094
10771,5.12e-05,1.11249,0.112094
10772,5.49e-05,1.11261,0.112094
10773,5.58e-05,1.11273,0.112094
10774,5.57e-05,1.11285,0.112094
10775,0.0001414,1.11306,0.112094
10776,5.63e-05,1.11319,0.112094
10777,5.91e-05,1.11332,0.112094
10778,5.54e-05,1.11343,0.112094
10779,5.61e-05,1.11355,0.112094
10780,5.28e-05,1.11367,0.112094
10781,5.5e-05,1.11378,0.112094
10782,5.83e-05,1.1139,0.112094
10783,6.43e-05,1.11403,0.112094
10784,5.83e-05,1.11421,0.112094
10785,6.43e-05,1.11433,0.112094
10786,5.3e-05,1.11444,0.112094
10787,5.63e-05,1.11456,0.112094
10788,5.61e-05,1.11467,0.112094
10789,5.22e-05,1.11478,0.112094
10790,5.6e-05,1.1149,0.112094
10791,5.8e-05,1.11502,0.112094
10792,5.61e-05,1.11513,0.112094
10793,5.79e-05,1.11525,0.112094
10794,5.72e-05,1.1155,0.112094
10795,5.75e-05,1.11561,0.112094
10796,5.72e-05,1.11573,0.112094
10797,5.6e-05,1.11584,0.112094
10798,5.46e-05,1.11596,0.112094
10799,5.73e-05,1.11607,0.112094
10800,5.51e-05,1.11623,0.112094
10801,5.61e-05,1.11635,0.112094
10802,5.75e-05,1.11647,0.112094
10803,5.63e-05,1.11658,0.112094
10804,5.63e-05,1.11669,0.112094
10805,5.65e-05,1.11692,0.112094
10806,5.73e-05,1.11704,0.112094
10807,5.69e-05,1.11716,0.112094
10808,5.58e-05,1.11728,0.112094
10809,5.79e-05,1.11739,0.112094
10810,5.77e-05,1.11751,0.112094
10811,5.42e-05,1.11763,0.112094
10812,5.86e-05,1.11774,0.112094
10813,5.55e-05,1.12816,0.112094
10814,5.62e-05,1.12833,0.112094
10815,5.61e-05,1.12844,0.112094
10816,5.6e-05,1.12856,0.112094
10817,5.26e-05,1.12868,0.112094
10818,5.23e-05,1.12879,0.112094
10819,5.8e-05,1.12891,0.112094
10820,5.57e-05,1.12903,0.112094
10821,5.53e-05,1.12914,0.112094
10822,5.81e-05,1.12926,0.112094
10823,5.7e-05,1.12938,0.112094
10824,5.68e-05,1.12949,0.112094
10825,5.61e-05,1.12961,0.112094
10826,5.7e-05,1.12973,0.112094
10827,5.58e-05,1.12984,0.112094
10828,5.29e-05,1.12996,0.112094
10829,5.6e-05,1.13007,0.112094
10830,5.55e-05,1.1302,0.112094
10831,5.67e-05,1.13037,0.112094
10832,5.57e-05,1.13048,0.112094
10833,5.24e-05,1.13061,0.112094
10834,5.66e-05,1.13073,0.112094
10835,5.54e-05,1.13085,0.112094
10836,5.59e-05,1.13097,0.112094
10837,5.53e-05,1.13109,0.112094
10838,5.64e-05,1.13121,0.112094
10839,6.01e-05,1.13133,0.112094
10840,6.49e-05,1.13145,0.112094
10841,5.95e-05,1.13157,0.112094
10842,6.16e-05,1.13169,0.112094
10843,5.47e-05,1.13181,0.112094
10844,5.73e-05,1.13193,0.112094
10845,5.69e-05,1.13204,0.112094
10846,5.55e-05,1.13216,0.112094
10847,9.91e-05,1.13232,0.112094
10848,5.66e-05,1.13244,0.112094
10849,5.54e-05,1.13256,0.112094
10850,5.48e-05,1.13267,0.112094
10851,5.74e-05,1.13279,0.112094
10852,5.74e-05,1.13291,0.112094
10853,5.68e-05,1.13319,0.112094
10854,5.51e-05,1.13331,0.112094
10855,5.77e-05,1.13343,0.112094
10856,5.63e-05,1.13354,0.112094
10857,5.42e-05,1.13366,0.112094
10858,5.81e-05,1.13378,0.112094
10859,5.7e-05,1.13389,0.112094
10860,5.94e-05,1.13401,0.112094
10861,5.63e-05,1.13413,0.112094
10862,5.63e-05,1.13424,0.112094
10863,5.78e-05,1.13441,0.112094
10864,5.78e-05,1.13452,0.112094
10865,5.55e-05,1.13464,0.112094
10866,6.06e-05,1.13479,0.112094
10867,5.57e-05,1.13491,0.112094
10868,5.5e-05,1.13502,0.112094
10869,6e-05,1.13514,0.112094
10870,6.34e-05,1.13526,0.112094
10871,6.06e-05,1.13538,0.112094
10872,6.34e-05,1.1355,0.112094
10873,5.55e-05,1.13562,0.112094
10874,6.39e-05,1.13575,0.112094
10875,6.43e-05,1.13587,0.112094
10876,5.65e-05,1.13599,0.112094
10877,5.74e-05,1.1361,0.112094
10878,5.78e-05,1.13622,0.112094
10879,5.68e-05,1.13638,0.112094
10880,5.54e-05,1.1365,0.112094
10881,6.19e-05,1.13662,0.112094
10882,6.17e-05,1.13674,0.112094
10883,5.57e-05,1.13686,0.112094
10884,5.39e-05,1.13697,0.112094
10885,5.49e-05,1.13709,0.112094
10886,5.66e-05,1.13722,0.112094
10887,5.67e-05,1.13734,0.112094
10888,5.8e-05,1.13746,0.112094
10889,6.28e-05,1.13758,0.112094
10890,5.53e-05,1.1377,0.112094
10891,5.53e-05,1.13791,0.112094
10892,5.66e-05,1.13802,0.112094
10893,5.81e-05,1.13814,0.112094
10894,6.91e-05,1.13827,0.112094
10895,5.61e-05,1.13844,0.112094
10896,5.76e-05,1.13855,0.112094
10897,5.65e-05,1.13867,0.112094
10898,5.55e-05,1.13878,0.112094
10899,5.65e-05,1.1389,0.112094
10900,5.67e-05,1.13902,0.112094
10901,5.64e-05,1.13913,0.112094
10902,5.62e-05,1.13925,0.112094
10903,5.79e-05,1.13936,0.112094
10904,5.77e-05,1.13948,0.112094
10905,5.68e-05,1.1396,0.112094
10906,5.56e-05,1.13971,0.112094
10907,5.28e-05,1.13982,0.112094
10908,5.62e-05,1.13994,0.112094
10909,5.65e-05,1.14005,0.112094
10910,5.58e-05,1.14017,0.112094
10911,6.02e-05,1.15114,0.112094
10912,5.56e-05,1.15126,0.112094
10913,5.58e-05,1.15138,0.112094
10914,5.52e-05,1.15149,0.112094
10915,5.75e-05,1.15161,0.112094
10916,5.83e-05,1.15177,0.112094
10917,5.74e-05,1.15189,0.112094
10918,5.76e-05,1.15201,0.112094
10919,5.49e-05,1.15213,0.112094
10920,5.81e-05,1.15226,0.112094
10921,5.69e-05,1.15238,0.112094
10922,5.64e-05,1.1525,0.112094
10923,5.5e-05,1.15261,0.112094
10924,5.82e-05,1.15273,0.112094
10925,5.65e-05,1.15285,0.112094
10926,0.0002082,1.15312,0.112094
10927,5.6e-05,1.15325,0.112094
10928,5.64e-05,1.15337,0.112094
10929,5.67e-05,1.15349,0.112094
10930,5.7e-05,1.15361,0.112094
10931,9.0601e-05,1.15377,0.112094
10932,5.66e-05,1.15389,0.112094
10933,5.84e-05,1.15402,0.112094
10934,5.66e-05,1.15414,0.112094
10935,5.68e-05,1.15426,0.112094
10936,5.75e-05,1.15438,0.112094
10937,5.34e-05,1.1545,0.112094
10938,5.58e-05,1.15462,0.112094
10939,5.68e-05,1.15474,0.112094
10940,5.71e-05,1.15486,0.112094
10941,5.6e-05,1.15498,0.112094
10942,5.86e-05,1.15511,0.112094
10943,5.76e-05,1.15525,0.112094
10944,5.59e-05,1.15538,0.112094
10945,5.56e-05,1.1555,0.112094
10946,5.74e-05,1.15562,0.112094
10947,9.4e-05,1.15577,0.112094
10948,5.66e-05,1.1559,0.112094
10949,5.76e-05,1.15602,0.112094
10950,5.65e-05,1.15614,0.112094
10951,5.92e-05,1.15626,0.112094
10952,5.8e-05,1.15639,0.112094
10953,5.81e-05,1.15653,0.112094
10954,5.75e-05,1.15666,0.112094
10955,5.48e-05,1.15679,0.112094
10956,5.64e-05,1.15692,0.112094
10957,5.72e-05,1.15704,0.112094
10958,5.31e-05,1.15716,0.112094
10959,5.83e-05,1.15728,0.112094
10960,5.78e-05,1.15742,0.112094
10961,5.8e-05,1.15756,0.112094
10962,5.67e-05,1.15768,0.112094
10963,5.84e-05,1.15786,0.112094
10964,5.65e-05,1.15798,0.112094
10965,6.59e-05,1.16689,0.112094
10966,5.5e-05,1.167,0.112094
10967,5.59e-05,1.16712,0.112094
10968,5.4e-05,1.16723,0.112094
10969,5.58e-05,1.16734,0.112094
10970,5.29e-05,1.16745,0.112094
10971,5.52e-05,1.16756,0.112094
