num,tempo_funcao,tempo_usuario,tempo_sistema
227,9e-07,0.01264,0
228,1.1e-06,0.012653,0
229,1e-06,0.012667,0
230,1e-06,0.012681,0
231,1e-06,0.012694,0
232,1e-06,0.012707,0
233,1e-06,0.012719,0
234,1e-06,0.012732,0
235,1e-06,0.012747,0
236,1e-06,0.01276,0
237,1e-06,0.012772,0
238,1.2e-06,0.012788,0
239,1.1e-06,0.0128,0
240,1e-06,0.012813,0
241,1.1e-06,0.012829,0
242,1e-06,0.012842,0
243,1.2e-06,0.012854,0
244,1.1e-06,0.01287,0
245,1e-06,0.012883,0
246,1.1e-06,0.012899,0
247,1e-06,0.012912,0
248,1e-06,0.012927,0
249,1.1e-06,0.01294,0
250,1.1e-06,0.012953,0
251,1e-06,0.012966,0
252,1.1e-06,0.012978,0
253,1.1e-06,0.012995,0
254,1.1e-06,0.013008,0
255,1.1e-06,0.013024,0
256,1.1e-06,0.013037,0
257,1.1e-06,0.013049,0
258,1.2e-06,0.013066,0
259,1e-06,0.013078,0
260,1.1e-06,0.013091,0
261,1.1e-06,0.013104,0
262,1.1e-06,0.013117,0
263,1.1e-06,0.013133,0
264,1.1e-06,0.013145,0
265,1e-06,0.013158,0
266,1.3e-06,0.013171,0
267,1.2e-06,0.013184,0
268,1.3e-06,0.0132,0
269,1.4e-06,0.013214,0
270,1.3e-06,0.01323,0
271,1.1e-06,0.013243,0
272,1.1e-06,0.013256,0
273,1.1e-06,0.013269,0
274,1.2e-06,0.013282,0
275,1.3e-06,0.013298,0
276,1.2e-06,0.013311,0
277,1.3e-06,0.013328,0
278,1.1e-06,0.013341,0
279,1.2e-06,0.013354,0
280,1.2e-06,0.013367,0
281,1.2e-06,0.01338,0
282,1.2e-06,0.013395,0
283,1.2e-06,0.013408,0
284,1.2e-06,0.013421,0
285,1.4e-06,0.013434,0
286,1.2e-06,0.013449,0
287,1.1e-06,0.013462,0
288,1.1e-06,0.013475,0
289,1.2e-06,0.013488,0
290,1.2e-06,0.013501,0
291,1.4e-06,0.013517,0
292,1.2e-06,0.013531,0
293,1.4e-06,0.013544,0
294,1.2e-06,0.013558,0
295,1.2e-06,0.013571,0
296,1.3e-06,0.013587,0
297,1.2e-06,0.0136,0
298,1.3e-06,0.013613,0
299,1.4e-06,0.013626,0
300,1.3e-06,0.01364,0
301,1.3e-06,0.013657,0
302,1.3e-06,0.01367,0
303,1.3e-06,0.013683,0
304,1.2e-06,0.013697,0
305,1.2e-06,0.01371,0
306,1.3e-06,0.013727,0
307,1.2e-06,0.01374,0
308,1.8e-06,0.013756,0
309,1.3e-06,0.013769,0
310,1.2e-06,0.013783,0
311,1.3e-06,0.013796,0
312,1.3e-06,0.01381,0
313,1.6e-06,0.013824,0
314,1.3e-06,0.013839,0
315,1.3e-06,0.013852,0
316,1.4e-06,0.013866,0
317,1.3e-06,0.013881,0
318,1.4e-06,0.013894,0
319,1.3e-06,0.013908,0
320,1.3e-06,0.013921,0
321,1.3e-06,0.013935,0
322,1.6e-06,0.013952,0
323,1.7e-06,0.013967,0
324,1.4e-06,0.013984,0
325,1.3e-06,0.013998,0
326,1.4e-06,0.01401,0
327,1.4e-06,0.014027,0
328,1.4e-06,0.014046,0
329,1.4e-06,0.014064,0
330,1.4e-06,0.014078,0
331,1.4e-06,0.014091,0
332,1.4e-06,0.014105,0
333,1.3e-06,0.014119,0
334,1.4e-06,0.014135,0
335,1.4e-06,0.014149,0
336,1.4e-06,0.014163,0
337,1.5e-06,0.014177,0
338,1.4e-06,0.014193,0
339,1.4e-06,0.014207,0
340,1.3e-06,0.01422,0
341,1.4e-06,0.014234,0
342,1.4e-06,0.014251,0
343,1.4e-06,0.014264,0
344,1.7e-06,0.014278,0
345,1.5e-06,0.014292,0
346,1.5e-06,0.014306,0
347,1.6e-06,0.014319,0
348,1.4e-06,0.014337,0
349,1.5e-06,0.014351,0
350,1.4e-06,0.014364,0
351,1.4e-06,0.014378,0
352,1.5e-06,0.014395,0
353,1.4e-06,0.014408,0
354,1.6e-06,0.014425,0
355,1.4e-06,0.014438,0
356,1.4e-06,0.014452,0
357,1.5e-06,0.014465,0
358,1.5e-06,0.014479,0
359,1.5e-06,0.014495,0
360,1.5e-06,0.014508,0
361,1.6e-06,0.014567,0
362,1.5e-06,0.014582,0
363,1.4e-06,0.014596,0
364,1.4e-06,0.01461,0
365,1.5e-06,0.014624,0
366,2e-06,0.01464,0
367,1.5e-06,0.014654,0
368,1.5e-06,0.014668,0
369,1.5e-06,0.014682,0
370,1.5e-06,0.014696,0
371,1.6e-06,0.014712,0
372,1.5e-06,0.014726,0
373,1.5e-06,0.01474,0
374,1.6e-06,0.014754,0
375,1.5e-06,0.014771,0
376,1.5e-06,0.014785,0
377,1.6e-06,0.014799,0
378,1.5e-06,0.014813,0
379,2.1e-06,0.01483,0
380,1.9e-06,0.014986,0
381,1.6e-06,0.015002,0
382,1.7e-06,0.015018,0
383,1.6e-06,0.015035,0
384,1.8e-06,0.015081,0
385,1.6e-06,0.015095,0
386,1.5e-06,0.015109,0
387,1.6e-06,0.015127,0
388,1.6e-06,0.015141,0
389,1.6e-06,0.015155,0
390,1.7e-06,0.015172,0
391,1.5e-06,0.015179,2e-05
392,2.1e-06,0.015179,0.000108
393,1.6e-06,0.015179,0.000123
394,1.6e-06,0.015179,0.000137
395,1.7e-06,0.015179,0.000155
396,1.6e-06,0.015179,0.000169
397,1.6e-06,0.015179,0.000183
398,1.7e-06,0.015179,0.0002
399,1.7e-06,0.015179,0.000215
400,1.6e-06,0.015179,0.000229
401,1.6e-06,0.015179,0.000243
402,1.7e-06,0.015179,0.000258
403,1.6e-06,0.015179,0.000275
404,1.6e-06,0.015179,0.00029
405,1.7e-06,0.015179,0.000306
406,1.6e-06,0.015179,0.000321
407,1.6e-06,0.015179,0.000335
408,1.6e-06,0.015179,0.000349
409,1.8e-06,0.015179,0.000367
410,1.7e-06,0.015179,0.000381
411,1.6e-06,0.015179,0.000395
412,1.7e-06,0.015179,0.000414
413,1.7e-06,0.015179,0.000428
414,1.6e-06,0.015179,0.000442
415,1.8e-06,0.015179,0.000458
416,1.7e-06,0.015179,0.000473
417,1.6e-06,0.015179,0.000487
418,1.7e-06,0.015179,0.000502
419,1.8e-06,0.015179,0.000517
420,1.7e-06,0.015179,0.000533
421,1.7e-06,0.015179,0.000547
422,1.7e-06,0.015179,0.000561
423,1.7e-06,0.015179,0.000576
424,1.6e-06,0.015179,0.000592
425,1.8e-06,0.015179,0.000607
426,1.7e-06,0.015179,0.000621
427,1.8e-06,0.015179,0.000636
428,1.9e-06,0.015179,0.00065
429,1.8e-06,0.015179,0.000668
430,1.7e-06,0.015179,0.000682
431,1.8e-06,0.015179,0.000697
432,1.7e-06,0.015179,0.000711
433,1.8e-06,0.015179,0.000728
434,1.8e-06,0.015179,0.000742
435,1.7e-06,0.015179,0.000757
436,1.8e-06,0.015179,0.000771
437,2.2e-06,0.015179,0.000789
438,1.7e-06,0.015179,0.000804
439,1.7e-06,0.015179,0.000819
440,1.7e-06,0.015179,0.000833
441,1.8e-06,0.015179,0.000849
442,1.9e-06,0.015179,0.000869
443,1.7e-06,0.015179,0.000886
444,1.8e-06,0.015179,0.000901
445,1.8e-06,0.015179,0.000915
446,1.8e-06,0.015179,0.00093
447,1.8e-06,0.015179,0.000948
448,1.8e-06,0.015179,0.000962
449,1.8e-06,0.015179,0.000977
450,1.8e-06,0.015179,0.000992
451,1.9e-06,0.015179,0.00101
452,1.8e-06,0.015179,0.001025
453,1.8e-06,0.015179,0.00104
454,1.8e-06,0.015179,0.001055
455,1.9e-06,0.015179,0.001072
456,1.8e-06,0.015179,0.001087
457,1.8e-06,0.015179,0.001101
458,2e-06,0.015179,0.001118
459,1.8e-06,0.015179,0.001134
460,1.9e-06,0.015179,0.001149
461,1.8e-06,0.015179,0.001164
462,2e-06,0.015179,0.001178
463,1.8e-06,0.015179,0.001197
464,1.8e-06,0.015179,0.001211
465,1.9e-06,0.015179,0.001226
466,1.9e-06,0.015179,0.001242
467,1.8e-06,0.015179,0.001259
468,1.8e-06,0.015179,0.001274
469,1.9e-06,0.015179,0.001289
470,1.9e-06,0.015179,0.001307
471,1.9e-06,0.015179,0.001321
472,1.8e-06,0.015179,0.001336
473,1.8e-06,0.015179,0.001351
474,2e-06,0.015179,0.001404
475,2e-06,0.015179,0.001423
476,1.9e-06,0.015179,0.001438
477,2.2e-06,0.015179,0.001455
478,1.8e-06,0.015179,0.001471
479,1.9e-06,0.015179,0.001486
480,1.9e-06,0.015179,0.001501
481,2.4e-06,0.015179,0.001518
482,1.9e-06,0.015179,0.001534
483,1.9e-06,0.015179,0.001549
484,1.9e-06,0.015179,0.001563
485,2.4e-06,0.015179,0.001582
486,2e-06,0.015179,0.001597
487,1.9e-06,0.015179,0.001612
488,1.9e-06,0.015179,0.001627
489,2e-06,0.015179,0.001645
490,2e-06,0.015179,0.00166
491,1.9e-06,0.015179,0.001675
492,2e-06,0.015179,0.00169
493,2.2e-06,0.015179,0.001708
494,2e-06,0.015179,0.001723
495,2e-06,0.015179,0.001738
496,2e-06,0.015179,0.001753
497,2e-06,0.015179,0.001768
498,2.1e-06,0.015179,0.001786
499,1.9e-06,0.015179,0.001801
500,1.9e-06,0.015179,0.001816
501,2.1e-06,0.015179,0.001832
502,2e-06,0.015179,0.00185
503,2e-06,0.015179,0.001865
504,2e-06,0.015179,0.00188
505,2e-06,0.015179,0.001898
506,2e-06,0.015179,0.001913
507,2e-06,0.015179,0.001928
508,2.1e-06,0.015179,0.001943
509,2.1e-06,0.015179,0.001961
510,2e-06,0.015179,0.001976
511,2e-06,0.015179,0.001991
512,2.2e-06,0.015179,0.002006
513,2e-06,0.015179,0.002024
514,2e-06,0.015179,0.002039
515,2e-06,0.015179,0.002054
516,2.3e-06,0.015179,0.002073
517,2e-06,0.015179,0.002088
518,2e-06,0.015179,0.002103
519,2.2e-06,0.015179,0.002118
520,2e-06,0.015179,0.002137
521,2e-06,0.015179,0.002152
522,2e-06,0.015179,0.002167
523,2.1e-06,0.015179,0.002182
524,2.1e-06,0.015179,0.002201
525,2.1e-06,0.015179,0.002215
526,2e-06,0.015179,0.00223
527,2.1e-06,0.015179,0.002246
528,2.6e-06,0.015179,0.002264
529,2.1e-06,0.015179,0.002279
530,2.1e-06,0.015179,0.002295
531,2e-06,0.015179,0.00231
532,2.2e-06,0.015179,0.002327
533,2.1e-06,0.015179,0.002344
534,2.3e-06,0.015179,0.002359
535,2.2e-06,0.015179,0.002378
536,2.1e-06,0.015179,0.002393
537,2.1e-06,0.015179,0.002409
538,2.3e-06,0.015179,0.002424
539,2.2e-06,0.015179,0.002443
540,2.1e-06,0.015179,0.002458
541,2.6e-06,0.015179,0.002476
542,2e-06,0.015179,0.002492
543,2.1e-06,0.015179,0.002507
544,2.1e-06,0.015179,0.002523
545,2.3e-06,0.015179,0.00254
546,2.2e-06,0.015179,0.002555
547,2.2e-06,0.015179,0.002571
548,2.1e-06,0.015179,0.002587
549,2.3e-06,0.015179,0.002605
550,2.3e-06,0.015179,0.00262
551,2.3e-06,0.015179,0.002636
552,2.1e-06,0.015179,0.002652
553,2.3e-06,0.015179,0.00267
554,2.2e-06,0.015179,0.002685
555,2.2e-06,0.015179,0.002701
556,2.5e-06,0.015179,0.002716
557,2.4e-06,0.015179,0.002731
558,2.6e-06,0.015179,0.002752
559,2.3e-06,0.015179,0.002771
560,2.3e-06,0.015179,0.002786
561,2.3e-06,0.015179,0.002802
562,2.4e-06,0.015179,0.002818
563,2.3e-06,0.015179,0.002837
564,2.2e-06,0.015179,0.002853
565,2.3e-06,0.015179,0.002872
566,2.2e-06,0.015179,0.002891
567,2.3e-06,0.015179,0.002907
568,2.7e-06,0.015179,0.002924
569,2.2e-06,0.015179,0.00294
570,2.2e-06,0.015179,0.002956
571,2.5e-06,0.015179,0.002972
572,2.8e-06,0.015179,0.002991
573,2.3e-06,0.015179,0.003008
574,2.5e-06,0.015179,0.003024
575,2.2e-06,0.015179,0.003039
576,2.3e-06,0.015179,0.003058
577,2.2e-06,0.015179,0.003075
578,2.4e-06,0.015179,0.003094
579,2.4e-06,0.015179,0.00311
580,2.3e-06,0.015179,0.003126
581,2.3e-06,0.015179,0.003144
582,2.3e-06,0.015179,0.003162
583,2.3e-06,0.015179,0.003178
584,2.3e-06,0.015179,0.003194
585,2.3e-06,0.015179,0.003213
586,2.3e-06,0.015179,0.003229
587,2.4e-06,0.015179,0.003245
588,2.3e-06,0.015179,0.003264
589,2.5e-06,0.015179,0.00328
590,2.3e-06,0.015179,0.003299
591,2.3e-06,0.015179,0.003315
592,2.4e-06,0.015179,0.003365
593,2.5e-06,0.015179,0.003419
594,2.8e-06,0.015179,0.003438
595,2.4e-06,0.015179,0.003455
596,2.3e-06,0.015179,0.003471
597,2.4e-06,0.015179,0.003486
598,2.5e-06,0.015179,0.003505
599,2.4e-06,0.015179,0.003521
600,2.6e-06,0.015179,0.003538
601,2.4e-06,0.015179,0.003555
602,2.4e-06,0.015179,0.003571
603,2.3e-06,0.015179,0.003586
604,2.5e-06,0.015179,0.003604
605,2.4e-06,0.015179,0.003621
606,2.3e-06,0.015179,0.003637
607,2.4e-06,0.015179,0.003653
608,2.9e-06,0.015179,0.003672
609,2.4e-06,0.015179,0.003688
610,2.4e-06,0.015179,0.003704
611,2.3e-06,0.015179,0.003719
612,3e-06,0.015179,0.003739
613,2.4e-06,0.015179,0.003755
614,2.3e-06,0.015179,0.003771
615,2.4e-06,0.015179,0.003787
616,2.5e-06,0.015179,0.003805
617,2.5e-06,0.015179,0.00382
618,2.4e-06,0.015179,0.003836
619,2.4e-06,0.015179,0.003853
620,2.5e-06,0.015179,0.003872
621,2.4e-06,0.015179,0.003888
622,3.2e-06,0.015179,0.003908
623,2.6e-06,0.015179,0.003924
624,2.7e-06,0.015179,0.003944
625,2.4e-06,0.015179,0.00396
626,2.6e-06,0.015179,0.003977
627,2.5e-06,0.015179,0.003993
628,2.5e-06,0.015179,0.00401
629,2.5e-06,0.015179,0.004027
630,2.5e-06,0.015179,0.004043
631,2.9e-06,0.015179,0.004063
632,2.5e-06,0.015179,0.00408
633,2.4e-06,0.015179,0.004098
634,2.5e-06,0.015179,0.004113
635,2.5e-06,0.015179,0.004129
636,2.5e-06,0.015179,0.004145
637,2.5e-06,0.015179,0.00416
638,2.5e-06,0.015179,0.004181
639,2.6e-06,0.015179,0.0042
640,2.7e-06,0.015179,0.004218
641,2.5e-06,0.015179,0.004237
642,2.7e-06,0.015179,0.004254
643,2.6e-06,0.015179,0.004273
644,2.5e-06,0.015179,0.00429
645,2.6e-06,0.015179,0.004377
646,2.6e-06,0.015179,0.004394
647,2.6e-06,0.015179,0.004415
648,2.5e-06,0.015179,0.004432
649,2.5e-06,0.015179,0.004448
650,2.7e-06,0.015179,0.004467
651,2.6e-06,0.015179,0.004484
652,2.6e-06,0.015179,0.004501
653,2.6e-06,0.015179,0.004517
654,2.7e-06,0.015179,0.004536
655,2.6e-06,0.015179,0.004554
656,2.6e-06,0.015179,0.004571
657,2.5e-06,0.015179,0.004587
658,2.7e-06,0.015179,0.004605
659,2.8e-06,0.015179,0.004748
660,2.6e-06,0.015179,0.004834
661,2.6e-06,0.015179,0.00485
662,2.7e-06,0.015179,0.004903
663,2.6e-06,0.015179,0.00492
664,2.5e-06,0.015179,0.004937
665,2.6e-06,0.015179,0.004953
666,2.8e-06,0.015179,0.004972
667,2.6e-06,0.015179,0.00499
668,2.6e-06,0.015179,0.005006
669,2.6e-06,0.015179,0.005023
670,2.9e-06,0.015179,0.005043
671,2.6e-06,0.015179,0.00506
672,2.6e-06,0.015179,0.005077
673,2.6e-06,0.015179,0.005093
674,2.7e-06,0.015179,0.005112
675,2.6e-06,0.015179,0.005128
676,2.6e-06,0.015179,0.005145
677,2.7e-06,0.015179,0.005161
678,2.8e-06,0.015179,0.005182
679,2.7e-06,0.015179,0.005199
680,2.8e-06,0.015179,0.005216
681,2.8e-06,0.015179,0.005235
682,2.9e-06,0.015179,0.005254
683,2.9e-06,0.015179,0.005271
684,2.7e-06,0.015179,0.005288
685,3e-06,0.015179,0.005307
686,2.7e-06,0.015179,0.005328
687,2.7e-06,0.015179,0.005346
688,2.8e-06,0.015179,0.005364
689,2.7e-06,0.015179,0.005381
690,2.8e-06,0.015179,0.005438
691,2.7e-06,0.015179,0.005455
692,2.9e-06,0.015179,0.005474
693,2.7e-06,0.015179,0.005492
694,2.6e-06,0.015179,0.005509
695,2.7e-06,0.015179,0.005526
696,2.9e-06,0.015179,0.005546
697,2.6e-06,0.015179,0.005563
698,2.9e-06,0.015179,0.005578
699,2.8e-06,0.015179,0.005597
700,2.8e-06,0.015179,0.005614
701,2.7e-06,0.015179,0.005631
702,2.7e-06,0.015179,0.005648
703,2.9e-06,0.015179,0.005665
704,2.7e-06,0.015179,0.005682
705,2.9e-06,0.015179,0.005698
706,2.8e-06,0.015179,0.00572
707,2.8e-06,0.015179,0.005744
708,2.8e-06,0.015179,0.005761
709,2.7e-06,0.015179,0.005782
710,2.7e-06,0.015179,0.005799
711,2.8e-06,0.015179,0.005815
712,2.6e-06,0.015179,0.00583
713,2.8e-06,0.015179,0.005845
714,2.7e-06,0.015179,0.00586
715,3.2e-06,0.015179,0.00588
716,3e-06,0.015179,0.005904
717,2.9e-06,0.015179,0.005926
718,2.9e-06,0.015179,0.005956
719,2.8e-06,0.015179,0.005975
720,2.9e-06,0.015179,0.005992
721,2.8e-06,0.015179,0.00601
722,2.8e-06,0.015179,0.006026
723,2.9e-06,0.015179,0.006048
724,2.8e-06,0.015179,0.006066
725,2.8e-06,0.015179,0.006083
726,2.8e-06,0.015179,0.0061
727,2.9e-06,0.015179,0.00612
728,2.9e-06,0.015179,0.006137
729,2.8e-06,0.015179,0.006155
730,3e-06,0.015179,0.006178
731,3e-06,0.015179,0.006194
732,3.2e-06,0.015179,0.006214
733,3.9e-06,0.015179,0.006235
734,2.9e-06,0.015179,0.006261
735,2.9e-06,0.015179,0.006279
736,2.8e-06,0.015179,0.006296
737,2.9e-06,0.015179,0.006312
738,3.1e-06,0.015179,0.006334
739,3.3e-06,0.015179,0.006355
740,2.8e-06,0.015179,0.006371
741,2.8e-06,0.015179,0.006388
742,2.9e-06,0.015179,0.006408
743,3e-06,0.015179,0.006425
744,2.9e-06,0.015179,0.006443
745,2.9e-06,0.015179,0.00646
746,3.1e-06,0.015179,0.006478
747,3e-06,0.015179,0.006496
748,2.9e-06,0.015179,0.006514
749,2.9e-06,0.015179,0.006532
750,2.9e-06,0.015179,0.00655
751,2.9e-06,0.015179,0.006567
752,3e-06,0.015179,0.006584
753,2.9e-06,0.015179,0.006601
754,3.6e-06,0.015179,0.006622
755,2.8e-06,0.015179,0.006642
756,3e-06,0.015179,0.006659
757,3e-06,0.015179,0.006677
758,3e-06,0.015179,0.006694
759,3.2e-06,0.015179,0.006712
760,2.9e-06,0.015179,0.00673
761,3e-06,0.015179,0.006748
762,3e-06,0.015179,0.006765
763,2.9e-06,0.015179,0.006783
764,3.2e-06,0.015179,0.0068
765,3.3e-06,0.015179,0.00682
766,3.2e-06,0.015179,0.006839
767,3.2e-06,0.015179,0.006857
768,3.4e-06,0.015179,0.006876
769,3.5e-06,0.015179,0.0069
770,3.3e-06,0.015179,0.006923
771,3.3e-06,0.015179,0.006951
772,3e-06,0.015179,0.006978
773,3e-06,0.015179,0.006996
774,3.3e-06,0.015179,0.007012
775,3.1e-06,0.015179,0.00703
776,2.9e-06,0.015179,0.007048
777,2.9e-06,0.015179,0.007064
778,2.9e-06,0.015179,0.00708
779,2.9e-06,0.015179,0.007097
780,2.9e-06,0.015179,0.007113
781,2.9e-06,0.015179,0.00713
782,3e-06,0.015179,0.007145
783,3.3e-06,0.015179,0.007162
784,3.1e-06,0.015179,0.007179
785,3e-06,0.015179,0.007194
786,3e-06,0.015179,0.00721
787,3.1e-06,0.015179,0.007226
788,3.1e-06,0.015179,0.007242
789,3.3e-06,0.015179,0.007261
790,3.1e-06,0.015179,0.007277
791,3e-06,0.015179,0.007293
792,2.9e-06,0.015179,0.007309
793,3.1e-06,0.015179,0.007325
794,3e-06,0.015179,0.007341
795,3e-06,0.015179,0.007357
796,2.9e-06,0.015179,0.007373
797,5.6e-06,0.015179,0.007391
798,3.5e-06,0.015179,0.007455
799,3e-06,0.015179,0.007475
800,3.1e-06,0.015179,0.007492
801,3.1e-06,0.015179,0.00751
802,3.1e-06,0.015179,0.007528
803,3.1e-06,0.015179,0.007546
804,3e-06,0.015179,0.007563
805,3.1e-06,0.015179,0.007581
806,3.1e-06,0.015179,0.007599
807,3.1e-06,0.015179,0.007617
808,3.1e-06,0.015179,0.007634
809,3.2e-06,0.015179,0.007654
810,3.2e-06,0.015179,0.007677
811,3e-06,0.015179,0.007694
812,3e-06,0.015179,0.007711
813,3.2e-06,0.015179,0.007729
814,3.3e-06,0.015179,0.00775
815,3.3e-06,0.015179,0.007768
816,3.4e-06,0.015179,0.007786
817,3.1e-06,0.015179,0.007804
818,3.1e-06,0.015179,0.007822
819,3.1e-06,0.015179,0.00784
820,3.1e-06,0.015179,0.007858
821,3.2e-06,0.015179,0.007876
822,3.2e-06,0.015179,0.007895
823,3.2e-06,0.015179,0.007913
824,3.4e-06,0.015179,0.007932
825,3.4e-06,0.015179,0.00795
826,3.2e-06,0.015179,0.007974
827,3.3e-06,0.015179,0.007992
